Height(km)\Time,2019/12/04 03:32:25,2019/12/04 03:32:34,2019/12/04 03:32:42,2019/12/04 03:32:51,2019/12/04 03:33:00,2019/12/04 03:33:08,2019/12/04 03:33:17,2019/12/04 03:33:26,2019/12/04 03:33:34,2019/12/04 03:33:43,2019/12/04 03:33:52,2019/12/04 03:34:00,2019/12/04 03:34:09,2019/12/04 03:34:18,2019/12/04 03:34:26,2019/12/04 03:34:35,2019/12/04 03:34:43,2019/12/04 03:34:52,2019/12/04 03:35:01,2019/12/04 03:35:10,2019/12/04 03:35:18,2019/12/04 03:35:27,2019/12/04 03:35:35,2019/12/04 03:35:44,2019/12/04 03:35:53,2019/12/04 03:36:02,2019/12/04 03:36:10,2019/12/04 03:36:19,2019/12/04 03:36:28,2019/12/04 03:36:37,2019/12/04 03:36:45,2019/12/04 03:36:54,2019/12/04 03:37:03,2019/12/04 03:37:11,2019/12/04 03:37:20,2019/12/04 03:37:29,2019/12/04 03:37:37,2019/12/04 03:37:46,2019/12/04 03:37:55,2019/12/04 03:38:03,2019/12/04 03:38:12,2019/12/04 03:38:21,2019/12/04 03:38:29,2019/12/04 03:38:38,2019/12/04 03:38:47,2019/12/04 03:38:56,2019/12/04 03:39:05,2019/12/04 03:39:13,2019/12/04 03:39:22,2019/12/04 03:39:31,2019/12/04 03:39:39,2019/12/04 03:39:48,2019/12/04 03:39:57,2019/12/04 03:40:05,2019/12/04 03:40:14,2019/12/04 03:40:23,2019/12/04 03:40:31,2019/12/04 03:40:40,2019/12/04 03:40:49,2019/12/04 03:40:57,2019/12/04 03:41:06,2019/12/04 03:41:15,2019/12/04 03:41:24,2019/12/04 03:41:32,2019/12/04 03:41:41,2019/12/04 03:41:50,2019/12/04 03:41:58,2019/12/04 03:42:07,2019/12/04 03:42:16,2019/12/04 03:42:25,2019/12/04 03:42:33,2019/12/04 03:42:42,2019/12/04 03:42:50,2019/12/04 03:42:59,2019/12/04 03:43:08,2019/12/04 03:43:17,2019/12/04 03:43:25,2019/12/04 03:43:34,2019/12/04 03:43:43,2019/12/04 03:43:51,2019/12/04 03:44:00,2019/12/04 03:44:09,2019/12/04 03:44:17,2019/12/04 03:44:26,2019/12/04 03:44:35,2019/12/04 03:44:43,2019/12/04 03:44:52,2019/12/04 03:45:01,2019/12/04 03:45:10,2019/12/04 03:45:18,2019/12/04 03:45:27,2019/12/04 03:45:36,2019/12/04 03:45:44,2019/12/04 03:45:53,2019/12/04 03:46:01,2019/12/04 03:46:10,2019/12/04 03:46:19,2019/12/04 03:46:27,2019/12/04 03:46:36,2019/12/04 03:46:45,2019/12/04 03:46:53,2019/12/04 03:47:02,2019/12/04 03:47:11,2019/12/04 03:47:19,2019/12/04 03:47:28,2019/12/04 03:47:37,2019/12/04 03:47:45,2019/12/04 03:47:54,2019/12/04 03:48:03,2019/12/04 03:48:11,2019/12/04 03:48:20,2019/12/04 03:48:29,2019/12/04 03:48:37,2019/12/04 03:48:46,2019/12/04 03:48:55,2019/12/04 03:49:04,2019/12/04 03:49:12,2019/12/04 03:49:21,2019/12/04 03:49:30,2019/12/04 03:49:38,2019/12/04 03:49:47,2019/12/04 03:49:56,2019/12/04 03:50:08,2019/12/04 03:50:16,2019/12/04 03:50:25,2019/12/04 03:50:34,2019/12/04 03:50:42,2019/12/04 03:50:51,2019/12/04 03:51:00,2019/12/04 03:51:08,2019/12/04 03:51:17,2019/12/04 03:51:26,2019/12/04 03:51:34,2019/12/04 03:51:43,2019/12/04 03:51:52,2019/12/04 03:52:00,2019/12/04 03:52:09,2019/12/04 03:52:18,2019/12/04 03:52:26,2019/12/04 03:52:35,2019/12/04 03:52:44,2019/12/04 03:52:52,2019/12/04 03:53:01,2019/12/04 03:53:10,2019/12/04 03:53:18,2019/12/04 03:53:27,2019/12/04 03:53:36,2019/12/04 03:53:44,2019/12/04 03:53:53,2019/12/04 03:54:01,2019/12/04 03:54:10,2019/12/04 03:54:19,2019/12/04 03:54:28,2019/12/04 03:54:36,2019/12/04 03:54:45,2019/12/04 03:54:54,2019/12/04 03:55:03,2019/12/04 03:55:11,2019/12/04 03:55:20,2019/12/04 03:55:28,2019/12/04 03:55:37,2019/12/04 03:55:46,2019/12/04 03:55:55,2019/12/04 03:56:03,2019/12/04 03:56:12,2019/12/04 03:56:20,2019/12/04 03:56:29,2019/12/04 03:56:38,2019/12/04 03:56:46,2019/12/04 03:56:55,2019/12/04 03:57:04,2019/12/04 03:57:12,2019/12/04 03:57:21,2019/12/04 03:57:30,2019/12/04 03:57:38,2019/12/04 03:57:47,2019/12/04 03:57:56,2019/12/04 03:58:04,2019/12/04 03:58:13,2019/12/04 03:58:22,2019/12/04 03:58:30,
3.307500,0.097859,0.095072,0.097771,0.101058,0.106774,0.108638,0.108110,0.110488,0.106397,0.101790,0.111868,0.114106,0.103649,0.102186,0.104079,0.104452,0.106371,0.103038,0.096974,0.102981,0.105803,0.107509,0.115657,0.122268,0.116008,0.081416,0.056791,0.072992,0.082520,0.084687,0.082799,0.079628,0.078201,0.080359,0.076212,0.071442,0.072020,0.072517,0.069531,0.064827,0.059905,0.057376,0.055704,0.055614,0.055273,0.055548,0.056699,0.055181,0.054595,0.053165,0.048413,0.044534,0.045778,0.049885,0.050038,0.051851,0.055137,0.058022,0.056807,0.054142,0.052857,0.056790,0.061934,0.060068,0.058867,0.066613,0.080064,0.076990,0.068185,0.067210,0.064570,0.060598,0.060409,0.059985,0.059941,0.061613,0.061410,0.057374,0.056149,0.058232,0.057679,0.055734,0.051836,0.046253,0.038578,0.037156,0.041671,0.039692,0.035238,0.031596,0.031573,0.028542,0.024775,0.028378,0.025501,0.024807,0.026029,0.024357,0.024042,0.024925,0.026034,0.022444,0.018859,0.022028,0.022739,0.025574,0.029103,0.028422,0.030703,0.039536,0.052162,0.055060,0.045397,0.031657,0.021890,0.022476,0.034374,0.046893,0.049951,0.051703,0.049975,0.050695,0.058574,0.061288,0.063943,0.064592,0.060429,0.052498,0.048828,0.049424,0.048916,0.049967,0.050589,0.051614,0.057047,0.068626,0.077547,0.084877,0.088255,0.085333,0.081470,0.082506,0.083703,0.083114,0.087845,0.090773,0.090789,0.088585,0.082611,0.079975,0.080125,0.080971,0.080558,0.078514,0.079364,0.075675,0.069841,0.068534,0.066764,0.070039,0.079525,0.078585,0.076122,0.077533,0.082635,0.095613,0.109287,0.122080,0.120601,0.103985,0.117980,0.186933,0.252289,0.223332,0.132736,0.107667,0.114542,0.118805,0.112659,0.109904,0.112118,
3.315000,0.097401,0.096221,0.099111,0.101622,0.106786,0.110506,0.111150,0.112903,0.108743,0.102527,0.111847,0.114278,0.103480,0.101963,0.104224,0.104601,0.106092,0.101985,0.096198,0.101924,0.105337,0.108626,0.117976,0.124169,0.116838,0.082163,0.056832,0.072779,0.082915,0.084987,0.081055,0.077977,0.077932,0.080801,0.076656,0.071636,0.070576,0.070590,0.068192,0.063554,0.060048,0.058139,0.056069,0.056133,0.055561,0.055248,0.056886,0.055165,0.053649,0.050976,0.046629,0.043866,0.045447,0.049395,0.049927,0.052554,0.056724,0.059337,0.057573,0.055003,0.053330,0.056205,0.061499,0.061293,0.059905,0.063195,0.073773,0.073502,0.065877,0.066116,0.065223,0.060821,0.059208,0.057519,0.057031,0.059991,0.060438,0.056122,0.056384,0.058727,0.058230,0.055751,0.051865,0.046972,0.038804,0.036039,0.041012,0.039316,0.034948,0.031823,0.032013,0.028977,0.024762,0.026892,0.022983,0.022875,0.024840,0.024399,0.025380,0.024732,0.024752,0.021770,0.017637,0.020057,0.021270,0.024783,0.028852,0.027734,0.030519,0.040911,0.052631,0.054315,0.044992,0.031850,0.021153,0.021359,0.034256,0.046774,0.048868,0.049970,0.048568,0.050208,0.058434,0.061031,0.062884,0.063443,0.059550,0.052354,0.049578,0.049056,0.048855,0.050040,0.051502,0.052241,0.057085,0.068061,0.075116,0.082815,0.086606,0.084627,0.082341,0.083490,0.084543,0.084311,0.088112,0.090770,0.091665,0.089058,0.083480,0.080558,0.081296,0.081797,0.080054,0.078229,0.079345,0.077443,0.073132,0.070607,0.067165,0.070146,0.079245,0.077293,0.075079,0.076170,0.080893,0.094899,0.110025,0.123138,0.121110,0.104877,0.117527,0.184274,0.252898,0.226193,0.134513,0.108817,0.114565,0.119045,0.115122,0.112489,0.115510,
3.322500,0.098279,0.095798,0.098739,0.100143,0.105693,0.110390,0.111061,0.113699,0.109418,0.102109,0.111228,0.114235,0.104405,0.103305,0.104776,0.104497,0.105434,0.101149,0.095356,0.101161,0.104707,0.109290,0.119815,0.125280,0.116728,0.082079,0.056137,0.071859,0.082844,0.084617,0.080922,0.078195,0.077669,0.080508,0.076192,0.070136,0.069723,0.070674,0.068117,0.063162,0.060593,0.058976,0.057343,0.057411,0.056648,0.056495,0.057300,0.055228,0.053488,0.049804,0.045319,0.043584,0.046241,0.049639,0.049955,0.054000,0.058575,0.060682,0.058727,0.056142,0.053961,0.056237,0.060844,0.060789,0.059300,0.059134,0.067561,0.070243,0.064170,0.064644,0.064234,0.060103,0.058210,0.056448,0.056046,0.060131,0.060306,0.054619,0.055792,0.059276,0.059190,0.056513,0.051696,0.046550,0.039157,0.036607,0.041320,0.039273,0.035861,0.033250,0.033039,0.029391,0.024399,0.025947,0.021278,0.021395,0.023150,0.023415,0.026118,0.025093,0.024051,0.021322,0.017434,0.018315,0.020688,0.025017,0.029036,0.026952,0.030052,0.042562,0.052164,0.051989,0.043397,0.030216,0.019911,0.020814,0.035320,0.047719,0.049169,0.050075,0.048599,0.050655,0.057270,0.058980,0.060706,0.062225,0.058298,0.051367,0.049316,0.048852,0.048506,0.050060,0.052585,0.051967,0.054606,0.065833,0.073569,0.081302,0.085885,0.084909,0.083608,0.085086,0.085748,0.084446,0.087243,0.090275,0.091909,0.088695,0.082673,0.080172,0.082570,0.082668,0.080547,0.077458,0.078675,0.080248,0.075701,0.072091,0.068452,0.071547,0.080170,0.076681,0.073689,0.075107,0.080342,0.095328,0.110559,0.123286,0.121652,0.106434,0.116099,0.180064,0.248752,0.222030,0.133531,0.109507,0.114226,0.117850,0.115326,0.114795,0.119954,
3.330000,0.098166,0.095420,0.098072,0.098206,0.103130,0.108169,0.110495,0.114944,0.109215,0.100400,0.110103,0.114309,0.106325,0.104060,0.104479,0.103602,0.104454,0.100573,0.094953,0.100563,0.103350,0.108642,0.121008,0.126168,0.116526,0.081612,0.055520,0.071175,0.082300,0.084270,0.081668,0.078181,0.076466,0.079471,0.074752,0.068952,0.069676,0.071002,0.068581,0.062697,0.060506,0.060122,0.058447,0.058311,0.056962,0.057452,0.057046,0.054729,0.054055,0.049627,0.045294,0.044130,0.047290,0.050295,0.051082,0.054933,0.059803,0.061804,0.058422,0.055903,0.054771,0.055940,0.060493,0.061560,0.059516,0.058375,0.065527,0.067956,0.062480,0.064499,0.064073,0.060600,0.059424,0.057152,0.054926,0.059666,0.060657,0.053841,0.053504,0.058203,0.058976,0.056286,0.051997,0.046583,0.038855,0.037339,0.041853,0.039169,0.036573,0.034345,0.032462,0.028155,0.023723,0.024589,0.019631,0.020551,0.022208,0.022285,0.026303,0.025808,0.024106,0.021951,0.017956,0.017652,0.020225,0.023741,0.026513,0.025594,0.030532,0.042872,0.051096,0.050489,0.041985,0.029098,0.018734,0.021675,0.036796,0.047991,0.049482,0.051063,0.049634,0.050964,0.055758,0.056230,0.057945,0.059939,0.056187,0.050521,0.049632,0.049448,0.048806,0.050382,0.053775,0.051281,0.053886,0.064947,0.072185,0.080236,0.085772,0.084943,0.084453,0.086335,0.084448,0.082915,0.087225,0.091017,0.091996,0.087734,0.081928,0.079314,0.083083,0.083986,0.081593,0.077645,0.079331,0.081897,0.077876,0.074959,0.070850,0.073167,0.080376,0.075979,0.071809,0.072394,0.079154,0.094735,0.110798,0.124289,0.123184,0.108526,0.114398,0.175418,0.241762,0.212789,0.129321,0.108226,0.112587,0.115555,0.115889,0.116658,0.118088,
3.337500,0.093869,0.096152,0.096963,0.095921,0.100168,0.105702,0.109791,0.114246,0.108316,0.099297,0.109091,0.114189,0.107526,0.104899,0.104751,0.103074,0.103903,0.100614,0.094964,0.100338,0.103283,0.109467,0.121577,0.127090,0.116971,0.081772,0.055112,0.070275,0.081786,0.083759,0.081636,0.077981,0.075652,0.078316,0.073808,0.068606,0.069574,0.070453,0.067884,0.062526,0.061344,0.060588,0.058841,0.058206,0.056654,0.058363,0.056826,0.054722,0.054981,0.050179,0.046224,0.043873,0.047343,0.051010,0.050780,0.054700,0.060616,0.063526,0.059358,0.056056,0.055002,0.055590,0.060693,0.062313,0.060872,0.059065,0.065336,0.067974,0.062380,0.064885,0.065197,0.061437,0.059938,0.057304,0.054695,0.059239,0.059502,0.052491,0.052717,0.057251,0.057957,0.055368,0.051271,0.045383,0.038075,0.038835,0.042107,0.038224,0.035520,0.033796,0.031995,0.027599,0.023074,0.023424,0.019602,0.021023,0.021928,0.021463,0.025512,0.025141,0.023512,0.022613,0.018683,0.017246,0.018819,0.021725,0.024828,0.024799,0.031272,0.043904,0.050951,0.049530,0.040094,0.028027,0.018894,0.022032,0.037746,0.047469,0.048729,0.051340,0.049504,0.051443,0.055726,0.055181,0.055962,0.057079,0.053507,0.050919,0.050117,0.050627,0.051964,0.052762,0.055563,0.052358,0.054358,0.065282,0.071702,0.079341,0.085423,0.083525,0.083506,0.086074,0.083693,0.082674,0.085998,0.088682,0.089957,0.087138,0.083054,0.080364,0.083968,0.086005,0.083864,0.079704,0.080452,0.083271,0.080249,0.076660,0.071906,0.072993,0.078700,0.074830,0.070015,0.071198,0.078486,0.094533,0.111066,0.123758,0.123711,0.111016,0.113883,0.171942,0.233185,0.200546,0.124423,0.106477,0.109816,0.114170,0.116748,0.117553,0.120677,
3.345000,0.098091,0.096128,0.095808,0.093702,0.098714,0.104290,0.108912,0.113880,0.108060,0.099604,0.108649,0.113363,0.108678,0.106173,0.105284,0.104450,0.103513,0.098414,0.094640,0.101513,0.105724,0.110685,0.122039,0.127611,0.117727,0.082436,0.054500,0.069578,0.081921,0.083952,0.082074,0.078328,0.075275,0.076655,0.072867,0.068746,0.069694,0.070213,0.067764,0.062964,0.061674,0.060221,0.059178,0.058192,0.056793,0.059799,0.057048,0.055220,0.055612,0.050421,0.046034,0.042592,0.047783,0.052228,0.051357,0.054798,0.061059,0.065545,0.061992,0.058844,0.056649,0.055029,0.059942,0.062847,0.061580,0.058530,0.066154,0.070040,0.062819,0.065961,0.065924,0.061193,0.059322,0.058115,0.054032,0.056982,0.058211,0.053192,0.054119,0.058160,0.056829,0.053443,0.048893,0.043757,0.039129,0.039518,0.041559,0.037198,0.033892,0.032508,0.031706,0.027973,0.022966,0.023792,0.020357,0.021952,0.022618,0.021430,0.024420,0.024412,0.023054,0.023306,0.019641,0.016930,0.018663,0.021345,0.024399,0.024190,0.030901,0.043856,0.051008,0.049278,0.037514,0.026165,0.018967,0.022603,0.037386,0.045953,0.046756,0.051157,0.050331,0.052132,0.055467,0.054096,0.053891,0.055261,0.052741,0.050392,0.050345,0.052337,0.054905,0.054682,0.055853,0.052082,0.054200,0.065548,0.071884,0.079515,0.085473,0.082817,0.083002,0.085869,0.084117,0.082240,0.082990,0.085999,0.089251,0.087679,0.084845,0.081615,0.085124,0.087554,0.085219,0.082437,0.082349,0.084267,0.081365,0.077306,0.072323,0.071278,0.076512,0.074881,0.070919,0.072848,0.079214,0.095244,0.111755,0.123093,0.125410,0.114173,0.113223,0.168447,0.224534,0.187755,0.119816,0.105369,0.108425,0.112946,0.116564,0.118186,0.121894,
3.352500,0.096305,0.096770,0.095549,0.092432,0.097920,0.103423,0.108836,0.113419,0.108236,0.101168,0.107781,0.112242,0.109497,0.107318,0.107191,0.105525,0.102608,0.097622,0.095161,0.102215,0.105198,0.109229,0.121165,0.128094,0.118642,0.082567,0.053920,0.068185,0.080813,0.083045,0.081933,0.078582,0.075102,0.076454,0.072769,0.070574,0.071565,0.070841,0.069361,0.063965,0.061293,0.059994,0.060261,0.058478,0.057686,0.060934,0.056871,0.055168,0.056270,0.050986,0.045808,0.042488,0.048867,0.053598,0.051423,0.054982,0.062128,0.067579,0.064487,0.060885,0.056733,0.054487,0.060032,0.063902,0.062877,0.057842,0.066287,0.071510,0.064053,0.066306,0.065769,0.061653,0.059859,0.058045,0.052698,0.054706,0.057874,0.053891,0.054947,0.057835,0.056091,0.052801,0.048577,0.044702,0.040105,0.039407,0.039899,0.036153,0.031765,0.030255,0.031019,0.026663,0.022002,0.023356,0.020891,0.023291,0.024307,0.021401,0.024867,0.024720,0.023282,0.024115,0.021199,0.017183,0.018188,0.021728,0.024992,0.023096,0.029925,0.043987,0.052160,0.048692,0.035380,0.024790,0.018159,0.021034,0.035514,0.043097,0.044576,0.050348,0.050320,0.053003,0.055572,0.053238,0.052568,0.055134,0.052631,0.050777,0.049938,0.052879,0.056240,0.054477,0.054423,0.051107,0.054178,0.064624,0.071481,0.079600,0.086367,0.084423,0.084438,0.086112,0.083980,0.081396,0.081675,0.085732,0.090085,0.087592,0.085090,0.082636,0.085819,0.086975,0.085184,0.084496,0.083394,0.084243,0.082120,0.078788,0.072291,0.069862,0.077071,0.077827,0.073575,0.074967,0.080364,0.096957,0.112314,0.122942,0.127715,0.117427,0.112253,0.165703,0.216210,0.174111,0.116329,0.105911,0.107085,0.111175,0.115907,0.117620,0.122232,
3.360000,0.095163,0.097970,0.095318,0.092243,0.097224,0.102865,0.108126,0.112887,0.108766,0.101161,0.105846,0.110508,0.110506,0.109731,0.109636,0.106460,0.102193,0.097872,0.096003,0.101914,0.104484,0.109062,0.120957,0.128483,0.119077,0.082659,0.052562,0.065198,0.078678,0.082473,0.082766,0.080779,0.077250,0.077351,0.073428,0.072761,0.073985,0.071895,0.070299,0.064271,0.060577,0.061091,0.061913,0.059114,0.059072,0.062554,0.058479,0.055558,0.057055,0.051733,0.045710,0.042881,0.050159,0.054179,0.051465,0.055181,0.063064,0.068971,0.066702,0.061282,0.056431,0.053852,0.058493,0.063832,0.064493,0.059009,0.066510,0.073177,0.065459,0.066337,0.066130,0.063126,0.061444,0.058880,0.051929,0.052945,0.057107,0.053624,0.054326,0.056532,0.056098,0.053682,0.049630,0.045322,0.039647,0.038581,0.038679,0.034607,0.029754,0.028003,0.028848,0.024903,0.021271,0.022431,0.019938,0.022236,0.023601,0.021877,0.026771,0.026911,0.023885,0.024110,0.021974,0.017591,0.018290,0.021925,0.024308,0.023134,0.030213,0.043280,0.051906,0.046697,0.032425,0.023452,0.017873,0.020991,0.034713,0.040571,0.043356,0.049072,0.049133,0.054957,0.057076,0.052367,0.050605,0.053634,0.052216,0.050989,0.049937,0.053229,0.055909,0.052584,0.053249,0.050395,0.053558,0.063472,0.071605,0.081154,0.088114,0.086731,0.085750,0.086149,0.083716,0.081786,0.082894,0.087021,0.089735,0.086946,0.085508,0.083629,0.086299,0.086760,0.084995,0.085037,0.084065,0.084504,0.082768,0.078218,0.071217,0.069470,0.077429,0.080126,0.075749,0.076335,0.081058,0.097316,0.111886,0.123188,0.129622,0.119123,0.111200,0.163512,0.207919,0.160386,0.111324,0.104492,0.106313,0.110100,0.115145,0.117687,0.122122,
3.367500,0.099042,0.097768,0.095551,0.092477,0.096559,0.102833,0.108181,0.112806,0.109021,0.101258,0.104152,0.108648,0.111809,0.113277,0.112575,0.107430,0.102129,0.098807,0.098174,0.103991,0.106562,0.110489,0.121767,0.127957,0.118237,0.081859,0.051327,0.063399,0.078655,0.083920,0.083982,0.082488,0.079110,0.078330,0.074781,0.073708,0.074651,0.072888,0.069755,0.062652,0.060157,0.061910,0.062196,0.059393,0.060310,0.064247,0.059688,0.054508,0.055198,0.050904,0.045215,0.042910,0.050990,0.054202,0.050537,0.055432,0.063235,0.069052,0.068051,0.061518,0.055509,0.052665,0.056540,0.063810,0.066463,0.061861,0.069533,0.075636,0.067208,0.066067,0.064905,0.063960,0.063401,0.059798,0.052347,0.052372,0.056040,0.053130,0.053782,0.055855,0.056588,0.053986,0.048958,0.043971,0.039615,0.038292,0.037577,0.033584,0.028695,0.026756,0.026939,0.023698,0.020851,0.021644,0.018485,0.021226,0.023302,0.023332,0.028746,0.028069,0.023096,0.023879,0.022838,0.018100,0.018142,0.020515,0.022471,0.022638,0.030724,0.043044,0.050327,0.044308,0.030767,0.023124,0.019666,0.022639,0.035372,0.040781,0.043648,0.048018,0.047576,0.055676,0.058545,0.052239,0.048662,0.051378,0.052121,0.051477,0.051141,0.053754,0.055131,0.051973,0.051738,0.049397,0.053536,0.061823,0.069950,0.081831,0.090077,0.088530,0.086630,0.085472,0.082745,0.082162,0.084362,0.086778,0.087523,0.085638,0.085732,0.084941,0.088480,0.087928,0.085197,0.085175,0.085186,0.085675,0.083393,0.077588,0.070569,0.069459,0.076919,0.080053,0.076609,0.076861,0.078953,0.096723,0.112116,0.124106,0.131872,0.119835,0.111700,0.163176,0.199100,0.146134,0.105578,0.102875,0.106217,0.108815,0.113438,0.117035,0.125146,
3.375000,0.095445,0.097805,0.095569,0.091039,0.095051,0.102244,0.107297,0.112536,0.108947,0.101074,0.103747,0.108307,0.113791,0.116342,0.115055,0.108722,0.102919,0.101126,0.100120,0.104958,0.108368,0.112995,0.122936,0.127011,0.116559,0.080609,0.050296,0.062318,0.077731,0.083685,0.084765,0.083034,0.080262,0.079255,0.074497,0.072745,0.074505,0.072871,0.068390,0.061804,0.060107,0.061453,0.061843,0.059667,0.061149,0.065018,0.059740,0.053443,0.053749,0.050342,0.044520,0.043203,0.051169,0.053740,0.050659,0.055421,0.062955,0.068301,0.067179,0.061476,0.055486,0.052144,0.056232,0.063314,0.065754,0.062636,0.070470,0.076461,0.068315,0.065426,0.064193,0.064913,0.064953,0.060997,0.053415,0.053365,0.055801,0.053513,0.054108,0.055291,0.055324,0.053383,0.048605,0.042579,0.039233,0.038355,0.037546,0.033746,0.028799,0.026610,0.026269,0.023411,0.020628,0.020928,0.017800,0.021361,0.024227,0.024172,0.028433,0.027107,0.022100,0.023946,0.023317,0.017742,0.016758,0.018300,0.020953,0.022770,0.030976,0.042880,0.049991,0.042622,0.029208,0.023272,0.021321,0.024578,0.036889,0.042144,0.044009,0.046186,0.045830,0.055596,0.058391,0.051430,0.046764,0.048790,0.052801,0.053356,0.053204,0.054779,0.054790,0.050774,0.051120,0.050286,0.052954,0.058511,0.068478,0.083224,0.091049,0.088821,0.086674,0.085222,0.082251,0.082683,0.085086,0.084702,0.085301,0.084365,0.084742,0.086350,0.090489,0.089278,0.085469,0.085293,0.085967,0.086623,0.083607,0.077105,0.070789,0.071052,0.077666,0.081161,0.077716,0.076344,0.078495,0.097149,0.112841,0.123570,0.132353,0.121223,0.113855,0.163540,0.190914,0.133130,0.100391,0.102313,0.106541,0.107859,0.111080,0.114157,0.123175,
3.382500,0.093895,0.098123,0.094921,0.090199,0.094463,0.100490,0.104985,0.111568,0.108254,0.101159,0.103894,0.107755,0.113894,0.118375,0.116566,0.109662,0.103548,0.102540,0.102374,0.107251,0.110358,0.113496,0.122222,0.125341,0.115054,0.079559,0.049747,0.061401,0.076426,0.082841,0.085186,0.084214,0.081160,0.079034,0.073503,0.071391,0.074889,0.073319,0.068126,0.061812,0.059250,0.060414,0.062521,0.060913,0.061772,0.064711,0.059439,0.053815,0.054273,0.051525,0.045877,0.044452,0.052659,0.055064,0.051504,0.055386,0.062609,0.067053,0.066025,0.060521,0.054731,0.052985,0.057027,0.061851,0.063185,0.061690,0.070451,0.077926,0.070514,0.067117,0.065544,0.066167,0.066208,0.063183,0.055552,0.054762,0.056480,0.054366,0.054411,0.054934,0.054251,0.053294,0.048963,0.041565,0.038046,0.039129,0.038067,0.033248,0.029720,0.028557,0.026796,0.023308,0.020092,0.021100,0.019257,0.022549,0.024732,0.024089,0.026323,0.025206,0.022556,0.023932,0.023763,0.017894,0.016051,0.016295,0.019827,0.023579,0.031405,0.042671,0.049656,0.040923,0.027441,0.022838,0.022232,0.026261,0.037927,0.041902,0.042912,0.044438,0.044218,0.054153,0.057032,0.050302,0.045443,0.047217,0.053950,0.055715,0.055163,0.055732,0.053735,0.050512,0.050843,0.049846,0.051573,0.057186,0.070240,0.085686,0.092403,0.089567,0.086663,0.084542,0.081896,0.082985,0.084592,0.083602,0.083762,0.084019,0.085249,0.087017,0.091346,0.089247,0.086086,0.086258,0.087448,0.087918,0.083356,0.077019,0.072132,0.071856,0.079148,0.083501,0.079323,0.077802,0.079157,0.096023,0.110655,0.121168,0.132072,0.122551,0.116009,0.163681,0.182924,0.120801,0.094871,0.100580,0.106370,0.107759,0.108706,0.111697,0.120935,
3.390000,0.094881,0.098908,0.095987,0.092170,0.095205,0.100259,0.105056,0.110758,0.107682,0.101377,0.102738,0.105288,0.112391,0.119008,0.116936,0.109776,0.103299,0.103286,0.104671,0.109776,0.111238,0.113010,0.120743,0.123275,0.114400,0.079538,0.049881,0.061600,0.076183,0.082044,0.084839,0.084608,0.082182,0.079374,0.072332,0.071284,0.075107,0.073036,0.067233,0.061769,0.059214,0.059989,0.062067,0.061109,0.061200,0.063518,0.059340,0.054538,0.055445,0.053094,0.047022,0.045907,0.054112,0.055610,0.051122,0.053905,0.061731,0.066308,0.064669,0.060232,0.054298,0.052987,0.057872,0.061425,0.063066,0.063076,0.072886,0.080089,0.071990,0.068815,0.066953,0.066019,0.066283,0.065449,0.058233,0.055170,0.057229,0.055768,0.055260,0.054347,0.053439,0.053419,0.049716,0.042450,0.038343,0.039282,0.036607,0.032367,0.030341,0.028835,0.026454,0.022699,0.020258,0.022316,0.021109,0.022966,0.024334,0.022277,0.022359,0.023317,0.022852,0.024109,0.024661,0.020087,0.015974,0.014830,0.018764,0.023656,0.030605,0.040322,0.048565,0.039688,0.025068,0.022475,0.023805,0.027846,0.037238,0.041431,0.043141,0.043295,0.042505,0.052981,0.056049,0.049343,0.043356,0.045280,0.054886,0.058984,0.057432,0.055687,0.053157,0.051299,0.049081,0.048486,0.052638,0.057263,0.070005,0.086291,0.092795,0.089376,0.084962,0.082215,0.080146,0.081873,0.083775,0.081521,0.081827,0.084060,0.086882,0.089005,0.091255,0.089219,0.087146,0.088702,0.089862,0.087783,0.082614,0.077051,0.072756,0.072422,0.079500,0.085326,0.081421,0.078803,0.079046,0.094563,0.109046,0.120286,0.132724,0.124233,0.118738,0.164210,0.175662,0.110983,0.090998,0.099125,0.106168,0.107629,0.106834,0.109350,0.122171,
